Hour,Hopep ($/MW),Ontario Demand (MW),Weekday/Weekend,Holiday,Onpeak/Offpeak,Temperature location in degrees Farenheit: ON - Toronto Lester B. Pearson 
9,19.39,16648,1,0,1,64.4
10,20.23,17190,1,0,1,68
11,21.8,17679,1,0,1,68
12,22.59,18086,1,0,1,68
13,22.3,18529,1,0,1,68
14,22.44,18860,1,0,1,78.8
15,22.9,19306,1,0,1,78.8
16,23.61,19730,1,0,1,80.6
17,24.16,20374,1,0,1,78.8
18,24.16,20497,1,0,1,78.8
19,23.79,20256,1,0,1,77
20,22.67,19530,1,0,1,73.4
21,21.79,18940,1,0,1,71.6
22,19.41,17404,1,0,1,68
23,15.78,15771,1,0,1,66.2
24,3.08,14466,1,0,0,64.4
1,0.48,13602,1,0,0,64.4
2,0.46,13075,1,0,0,64.4
3,3.58,12736,1,0,0,62.6
4,0,12684,1,0,0,60.8
5,3.45,12921,1,0,0,60.8
6,3.65,13515,1,0,0,60.8
7,7.75,14556,1,0,0,68
8,19.19,15424,1,0,1,68
9,20.01,15992,1,0,1,68
10,21.1,16498,1,0,1,64.4
11,22.22,17021,1,0,1,64.4
12,21.86,17413,1,0,1,64.4
13,23.31,17765,1,0,1,64.4
14,23.61,18134,1,0,1,64.4
15,23.19,18408,1,0,1,64.4
16,24.76,18981,1,0,1,64.4
17,24.9,19723,1,0,1,64.4
18,24.93,20181,1,0,1,64.4
19,25.63,19903,1,0,1,64.4
20,24.79,19376,1,0,1,64.4
21,22.96,18608,1,0,1,64.4
22,19.68,17303,1,0,1,64.4
23,19.06,15737,1,0,1,64.4
24,11.47,14561,1,0,0,64.4
1,10.07,13751,1,0,0,66.2
2,15.75,13209,1,0,0,78.8
3,13.34,12926,1,0,0,69.8
4,13.33,12826,1,0,0,69.8
5,8.4,13120,1,0,0,69.8
6,4.82,13824,1,0,0,69.8
7,5.13,14762,1,0,0,69.8
8,13.45,15596,1,0,1,69.8
9,21.62,16344,1,0,1,69.8
10,18.7,16844,1,0,1,66.2
11,19.08,17273,1,0,1,66.2
12,23.47,17659,1,0,1,66.2
13,23.9,18010,1,0,1,66.2
14,23.94,18280,1,0,1,78.8
15,23.71,18616,1,0,1,80.6
16,25.15,19097,1,0,1,80.6
17,25.7,19863,1,0,1,80.6
18,25.49,20083,1,0,1,78.8
19,25.15,19703,1,0,1,78.8
20,25.28,19175,1,0,1,75.2
21,23.93,18481,1,0,1,71.6
22,21.88,17178,1,0,1,73.4
23,21.1,15847,1,0,1,71.6
24,15.12,14587,1,0,0,69.8
1,13.34,13723,0,0,0,68
2,10.57,13090,0,0,0,66.2
3,3.99,12597,0,0,0,71.6
4,3.83,12348,0,0,0,71.6
5,-1.33,12312,0,0,0,71.6
6,-4,12459,0,0,0,71.6
7,-1.83,12954,0,0,0,71.6
8,21.19,13919,0,0,0,71.6
9,21.85,14936,0,0,0,71.6
10,21.65,15731,0,0,0,68
11,21.3,16448,0,0,0,68
12,20.4,16850,0,0,0,68
13,21.9,17294,0,0,0,68
14,22.87,17689,0,0,0,68
15,23.32,17888,0,0,0,68
16,23.75,18570,0,0,0,68
17,27.3,19130,0,0,0,68
18,49.64,19241,0,0,0,68
19,30.89,18894,0,0,0,68
20,23.57,18486,0,0,0,66.2
21,22.42,18092,0,0,0,66.2
22,22.45,17120,0,0,0,75.2
23,17.67,15840,0,0,0,73.4
24,8.05,14671,0,0,0,71.6
1,6.32,13797,0,0,0,69.8
2,7.5,13200,0,0,0,75.2
3,1.8,12786,0,0,0,68
4,0,12539,0,0,0,68
5,1.7,12532,0,0,0,68
6,0,12391,0,0,0,68
7,4.64,12743,0,0,0,68
8,5.58,13604,0,0,0,68
9,5.58,14402,0,0,0,68
10,20.19,15053,0,0,0,69.8
11,21.88,15633,0,0,0,69.8
12,21.89,16091,0,0,0,69.8
13,21.86,16242,0,0,0,69.8
14,21.89,16437,0,0,0,75.2
15,21.94,16634,0,0,0,75.2
16,22.68,17243,0,0,0,77
17,23.69,18058,0,0,0,77
18,38.19,18278,0,0,0,77
19,23.51,17977,0,0,0,75.2
20,23.29,17414,0,0,0,73.4
21,22.29,16734,0,0,0,71.6
22,20.2,15797,0,0,0,71.6
23,14.12,14735,0,0,0,69.8
24,5.53,13712,0,0,0,68
1,10.91,12930,1,1,0,68
2,3.36,12436,1,1,0,66.2
3,6.73,12120,1,1,0,64.4
4,2.04,11992,1,1,0,64.4
5,2,12037,1,1,0,62.6
6,-2.2,12244,1,1,0,62.6
7,-3.65,12716,1,1,0,75.2
8,-3.34,13427,1,1,0,75.2
9,14.72,14428,1,1,0,75.2
10,21.35,15256,1,1,0,68
11,21,16158,1,1,0,68
12,20.78,16890,1,1,0,68
13,20.99,17193,1,1,0,68
14,21.76,17656,1,1,0,68
15,22.42,18029,1,1,0,68
16,23.54,18818,1,1,0,68
17,25.86,19493,1,1,0,68
18,24.24,19620,1,1,0,68
19,23.53,19535,1,1,0,68
20,23.48,19293,1,1,0,66.2
21,22.35,18822,1,1,0,66.2
22,20.33,17721,1,1,0,66.2
23,17.11,16243,1,1,0,66.2
24,6.19,14991,1,1,0,66.2
1,3.42,14222,1,0,0,73.4
2,11.37,13665,1,0,0,78.8
3,10,13375,1,0,0,71.6
4,0.85,13403,1,0,0,71.6
5,2.55,13905,1,0,0,71.6
6,5.64,14853,1,0,0,71.6
7,10.7,16096,1,0,0,71.6
8,19.61,17299,1,0,1,71.6
9,22.62,18171,1,0,1,71.6
10,22.79,18764,1,0,1,73.4
11,23.05,18809,1,0,1,73.4
12,22.81,18908,1,0,1,73.4
13,26.52,19423,1,0,1,73.4
14,33.52,19913,1,0,1,73.4
15,29.79,19980,1,0,1,80.6
16,27.27,20112,1,0,1,82.4
17,25.34,20389,1,0,1,78.8
18,23.35,20014,1,0,1,78.8
19,23.74,19796,1,0,1,78.8
20,23.7,19732,1,0,1,77
21,23.26,19412,1,0,1,75.2
22,21.37,18106,1,0,1,73.4
23,19.05,16636,1,0,1,73.4
24,16.64,15454,1,0,0,71.6
1,12.63,14563,1,0,0,71.6
2,14.35,14091,1,0,0,69.8
3,16.23,13817,1,0,0,71.6
4,20.07,13815,1,0,0,71.6
5,17.88,14150,1,0,0,71.6
6,16.25,15036,1,0,0,71.6
7,21.9,15983,1,0,0,71.6
8,22.1,16778,1,0,1,71.6
9,23.48,17229,1,0,1,71.6
10,24.35,18026,1,0,1,71.6
11,24.44,18788,1,0,1,71.6
12,26.47,19294,1,0,1,71.6
13,26.44,19663,1,0,1,71.6
14,29.36,19836,1,0,1,71.6
15,27.31,20153,1,0,1,71.6
16,27.23,20399,1,0,1,71.6
17,54.89,20754,1,0,1,71.6
18,58.19,21033,1,0,1,71.6
19,41.1,20699,1,0,1,71.6
20,27.66,20280,1,0,1,69.8
21,24.91,19745,1,0,1,69.8
22,21.52,18210,1,0,1,69.8
23,21.79,16613,1,0,1,73.4
24,13.81,15215,1,0,0,71.6
1,1.26,14191,1,0,0,68
2,0.4,13576,1,0,0,77
3,6.79,13242,1,0,0,66.2
4,0,13147,1,0,0,66.2
5,0,13536,1,0,0,66.2
6,2.04,14541,1,0,0,66.2
7,14.85,15621,1,0,0,66.2
8,19.34,16618,1,0,1,66.2
9,14.4,17316,1,0,1,66.2
10,4.45,17489,1,0,1,68
11,0,17491,1,0,1,68
12,3.36,17652,1,0,1,68
13,0.86,17968,1,0,1,68
14,9.33,18083,1,0,1,68
15,7.99,18224,1,0,1,68
16,19.38,18542,1,0,1,78.8
17,20.74,19111,1,0,1,78.8
18,22.78,19194,1,0,1,78.8
19,25.04,19057,1,0,1,77
20,22.39,18633,1,0,1,75.2
21,20.89,17998,1,0,1,71.6
22,15.34,16747,1,0,1,71.6
23,13.8,15311,1,0,1,69.8
24,6.65,14104,1,0,0,66.2
1,2.73,13368,1,0,0,64.4
2,0,12823,1,0,0,62.6
3,0,12503,1,0,0,62.6
4,0,12520,1,0,0,62.6
5,3.46,12906,1,0,0,59
6,11.82,13683,1,0,0,59
7,11.25,14763,1,0,0,59
8,7.58,15526,1,0,1,62.6
9,5.48,15946,1,0,1,64.4
10,11.76,16353,1,0,1,64.4
11,6.31,16666,1,0,1,64.4
12,2.82,16922,1,0,1,64.4
13,5.34,17070,1,0,1,64.4
14,6.96,17061,1,0,1,64.4
15,6.55,17001,1,0,1,64.4
16,6.74,17129,1,0,1,64.4
17,15.88,17626,1,0,1,64.4
18,17.77,17691,1,0,1,64.4
19,44.11,17535,1,0,1,64.4
20,50.17,17349,1,0,1,62.6
21,11.2,16825,1,0,1,62.6
22,1.86,15686,1,0,1,62.6
23,0.17,14376,1,0,1,62.6
24,-0.01,13250,1,0,0,62.6
1,0,12670,0,0,0,62.6
2,0,12219,0,0,0,73.4
3,0,11924,0,0,0,62.6
4,0,11760,0,0,0,62.6
5,-1.5,11850,0,0,0,62.6
6,5.66,12091,0,0,0,62.6
7,0.13,12639,0,0,0,62.6
8,5.12,13423,0,0,0,62.6
9,5.93,13887,0,0,0,62.6
10,5.69,14249,0,0,0,62.6
11,5.59,14538,0,0,0,62.6
12,5.79,14808,0,0,0,62.6
13,4.41,14815,0,0,0,62.6
14,4.23,14738,0,0,0,62.6
15,5.24,14763,0,0,0,62.6
16,5.4,15215,0,0,0,77
17,21.27,15770,0,0,0,77
18,18.4,16255,0,0,0,75.2
19,26.17,16119,0,0,0,73.4
20,20.74,15702,0,0,0,71.6
21,14.39,15268,0,0,0,69.8
22,11.79,14322,0,0,0,68
23,11.35,13521,0,0,0,66.2
24,6.42,12692,0,0,0,62.6
1,1.31,12173,0,0,0,60.8
2,1.48,11734,0,0,0,60.8
3,-1.18,11460,0,0,0,68
4,-3.92,11321,0,0,0,68
5,-3.33,11280,0,0,0,68
6,-4.05,11348,0,0,0,68
7,-4.15,11728,0,0,0,68
8,-3.61,12407,0,0,0,68
9,-3.88,13034,0,0,0,68
10,-2.78,13759,0,0,0,60.8
11,5.53,14323,0,0,0,60.8
12,6.53,14821,0,0,0,60.8
13,5.88,15205,0,0,0,60.8
14,5.58,15697,0,0,0,60.8
15,3.56,16229,0,0,0,60.8
16,8.1,16784,0,0,0,60.8
17,24.85,17534,0,0,0,60.8
18,32.93,17975,0,0,0,60.8
19,28.69,18012,0,0,0,60.8
20,35.48,17973,0,0,0,60.8
21,29.91,17650,0,0,0,60.8
22,24.68,16590,0,0,0,60.8
23,13.67,15362,0,0,0,60.8
24,7.77,14254,0,0,0,68
1,2.78,13521,1,0,0,69.8
2,0,13042,1,0,0,80.6
3,5.33,12796,1,0,0,73.4
4,11.45,12918,1,0,0,73.4
5,12.61,13623,1,0,0,73.4
6,8.82,14596,1,0,0,73.4
7,-0.71,15764,1,0,0,73.4
8,0.84,16570,1,0,1,73.4
9,8.98,16901,1,0,1,73.4
10,20.13,17467,1,0,1,69.8
11,19.37,17886,1,0,1,69.8
12,21.59,18410,1,0,1,69.8
13,22,19188,1,0,1,69.8
14,19,19726,1,0,1,69.8
15,22.54,19967,1,0,1,69.8
16,24.33,20125,1,0,1,69.8
17,24.45,20422,1,0,1,82.4
18,22.88,20403,1,0,1,82.4
19,23.62,20046,1,0,1,80.6
20,24,19842,1,0,1,75.2
21,29.06,19388,1,0,1,75.2
22,22.93,18142,1,0,1,71.6
23,22.58,16762,1,0,1,71.6
24,17.57,15551,1,0,0,73.4
1,15.57,14655,1,0,0,71.6
2,12.19,14067,1,0,0,71.6
3,13.34,13732,1,0,0,69.8
4,4.18,13717,1,0,0,68
5,12.97,14201,1,0,0,66.2
6,13.34,14976,1,0,0,66.2
7,20.74,16024,1,0,0,68
8,21.98,16921,1,0,1,69.8
9,23.4,17584,1,0,1,71.6
10,24.42,18049,1,0,1,71.6
11,24.45,18280,1,0,1,71.6
12,24.61,18762,1,0,1,71.6
13,25.27,19121,1,0,1,71.6
14,24.54,19845,1,0,1,71.6
15,24.45,20129,1,0,1,71.6
16,23.27,20564,1,0,1,71.6
17,28.86,21000,1,0,1,71.6
18,25.45,20791,1,0,1,71.6
19,24.84,20331,1,0,1,71.6
20,24.24,19872,1,0,1,71.6
21,22.18,19330,1,0,1,71.6
22,20.09,17824,1,0,1,71.6
23,14.07,16235,1,0,1,71.6
24,1.87,14847,1,0,0,71.6
1,0.43,13950,1,0,0,68
2,0.43,13461,1,0,0,73.4
3,4.15,13138,1,0,0,64.4
4,3.07,13109,1,0,0,64.4
5,2.71,13389,1,0,0,64.4
6,0,14163,1,0,0,64.4
7,-0.43,15215,1,0,0,64.4
8,15.15,15922,1,0,1,64.4
9,24,16172,1,0,1,64.4
10,22.06,16793,1,0,1,68
11,23.66,17137,1,0,1,68
12,23.93,17386,1,0,1,68
13,24.39,17845,1,0,1,68
14,24.41,18181,1,0,1,68
15,24.77,18424,1,0,1,68
16,24.95,18917,1,0,1,68
17,25.53,19441,1,0,1,77
18,25.02,19476,1,0,1,75.2
19,24.98,19312,1,0,1,73.4
20,23.65,18858,1,0,1,71.6
21,21.69,18267,1,0,1,69.8
22,17.85,16872,1,0,1,66.2
23,12.39,15412,1,0,1,64.4
24,2.61,14164,1,0,0,64.4
1,2.04,13360,1,0,0,62.6
2,0,12980,1,0,0,62.6
3,0,12821,1,0,0,62.6
4,0,12742,1,0,0,60.8
5,2.22,12993,1,0,0,59
6,4.49,13701,1,0,0,60.8
7,1.51,14587,1,0,0,60.8
8,18.81,15345,1,0,1,64.4
9,20.73,15795,1,0,1,68
10,20.09,16394,1,0,1,62.6
11,23.63,16799,1,0,1,62.6
12,24.22,17019,1,0,1,62.6
13,24.03,17422,1,0,1,62.6
14,22.35,17312,1,0,1,62.6
15,23.01,17167,1,0,1,62.6
16,23.26,17425,1,0,1,62.6
17,23.43,17725,1,0,1,62.6
18,21.76,17884,1,0,1,62.6
19,22.24,17749,1,0,1,62.6
20,25.83,17736,1,0,1,62.6
21,23.47,17444,1,0,1,62.6
22,18.53,16255,1,0,1,62.6
23,59.17,15015,1,0,1,62.6
24,9.04,13996,1,0,0,62.6
1,8.32,13354,1,0,0,66.2
2,13.33,13040,1,0,0,73.4
3,13.33,12906,1,0,0,68
4,13.34,12904,1,0,0,68
5,13.33,13258,1,0,0,68
6,16.47,13843,1,0,0,68
7,64.05,14582,1,0,0,68
8,40.79,15401,1,0,1,68
9,20.7,15952,1,0,1,68
10,20.9,16419,1,0,1,66.2
11,22.17,16964,1,0,1,66.2
12,22.19,17355,1,0,1,66.2
13,24.41,17782,1,0,1,66.2
14,24.42,18113,1,0,1,66.2
15,24.48,18505,1,0,1,66.2
16,24.51,18927,1,0,1,66.2
17,31.75,19184,1,0,1,77
18,44.48,19161,1,0,1,75.2
19,30.24,18725,1,0,1,73.4
20,25.32,18472,1,0,1,69.8
21,26.67,18185,1,0,1,69.8
22,22.7,17078,1,0,1,68
23,40.54,15744,1,0,1,68
24,24.25,14600,1,0,0,68
1,6.68,13654,0,0,0,68
2,0,13071,0,0,0,80.6
3,3.1,12829,0,0,0,71.6
4,0.95,12592,0,0,0,71.6
5,0,12714,0,0,0,71.6
6,13.72,13009,0,0,0,71.6
7,22.92,13681,0,0,0,71.6
8,24.09,14733,0,0,0,71.6
9,5.83,15485,0,0,0,71.6
10,24.89,16107,0,0,0,68
11,35.49,16762,0,0,0,69.8
12,22.55,17184,0,0,0,71.6
13,20.38,17257,0,0,0,75.2
14,22.41,17589,0,0,0,77
15,23.2,17717,0,0,0,69.8
16,24.43,18100,0,0,0,77
17,25.15,18750,0,0,0,82.4
18,25.33,19114,0,0,0,82.4
19,24.94,18785,0,0,0,80.6
20,24.19,18129,0,0,0,77
21,23.8,17742,0,0,0,75.2
22,22.15,16752,0,0,0,73.4
23,33.76,15558,0,0,0,69.8
24,28.06,14571,0,0,0,71.6
1,14.08,13769,0,0,0,69.8
2,12.7,13212,0,0,0,69.8
3,12.22,12870,0,0,0,71.6
4,13.35,12776,0,0,0,71.6
5,13.36,12762,0,0,0,71.6
6,13.34,12918,0,0,0,71.6
7,4.26,13381,0,0,0,71.6
8,8.72,14151,0,0,0,71.6
9,22.2,15005,0,0,0,71.6
10,20.75,15764,0,0,0,69.8
11,22.34,16404,0,0,0,69.8
12,20.53,16597,0,0,0,69.8
13,22.4,16947,0,0,0,69.8
14,22.03,17664,0,0,0,69.8
15,22.61,18439,0,0,0,69.8
16,24.32,18915,0,0,0,69.8
17,23.93,19335,0,0,0,69.8
18,23.1,19164,0,0,0,77
19,5.52,18370,0,0,0,69.8
20,24.81,18333,0,0,0,71.6
21,17.94,17998,0,0,0,71.6
22,0.86,16774,0,0,0,71.6
23,4.25,15888,0,0,0,71.6
24,7.15,14917,0,0,0,71.6
1,10.66,14144,1,0,0,69.8
2,4.81,13686,1,0,0,78.8
3,0,13361,1,0,0,68
4,1.4,13363,1,0,0,68
5,2.06,13900,1,0,0,68
6,3.72,14928,1,0,0,68
7,13.66,16099,1,0,0,68
8,22.23,17232,1,0,1,68
9,22.44,17862,1,0,1,68
10,25,18414,1,0,1,77
11,25.61,18787,1,0,1,77
12,25.84,19131,1,0,1,78.8
13,25.51,19199,1,0,1,78.8
14,24.75,19393,1,0,1,80.6
15,24.95,19663,1,0,1,80.6
16,25.92,20149,1,0,1,80.6
17,43.35,20607,1,0,1,80.6
18,37.16,20769,1,0,1,80.6
19,34.22,20515,1,0,1,78.8
20,26.23,20020,1,0,1,77
21,24.26,19246,1,0,1,73.4
22,20.59,17787,1,0,1,69.8
23,19.09,16137,1,0,1,68
24,16.11,14839,1,0,0,68
1,10.48,13836,1,0,0,66.2
2,7.13,13239,1,0,0,66.2
3,0,12957,1,0,0,73.4
4,1.41,12930,1,0,0,73.4
5,5.29,13290,1,0,0,73.4
6,8.49,14324,1,0,0,73.4
7,21.38,15376,1,0,0,73.4
8,22.02,16184,1,0,1,73.4
9,22.82,16834,1,0,1,73.4
10,22.81,17386,1,0,1,66.2
11,24.01,17847,1,0,1,66.2
12,24.81,18324,1,0,1,66.2
13,24.32,19221,1,0,1,66.2
14,24.82,19723,1,0,1,66.2
15,25.4,20154,1,0,1,66.2
16,30.44,20614,1,0,1,66.2
17,33.4,21145,1,0,1,66.2
18,25.8,20988,1,0,1,66.2
19,24.04,20575,1,0,1,66.2
20,23.01,20334,1,0,1,75.2
21,30.9,19834,1,0,1,73.4
22,22.12,18571,1,0,1,73.4
23,22.88,17078,1,0,1,73.4
24,17.57,15853,1,0,0,73.4
1,10.22,14997,1,0,0,73.4
2,5.93,14448,1,0,0,82.4
3,6.02,14050,1,0,0,71.6
4,2.59,13958,1,0,0,71.6
5,24.24,14290,1,0,0,71.6
6,21.6,15402,1,0,0,71.6
7,21.26,16563,1,0,0,71.6
8,24.36,17694,1,0,1,71.6
9,25.44,18573,1,0,1,71.6
10,30.69,19311,1,0,1,75.2
11,36,19661,1,0,1,78.8
12,36.05,20182,1,0,1,80.6
13,42.44,20643,1,0,1,80.6
14,35.92,20782,1,0,1,84.2
15,55.33,21105,1,0,1,84.2
16,69.43,21141,1,0,1,86
17,36.88,21354,1,0,1,84.2
18,27.57,21082,1,0,1,84.2
19,26.29,20722,1,0,1,82.4
20,35.29,20885,1,0,1,80.6
21,33.33,20274,1,0,1,77
22,23.71,18785,1,0,1,75.2
23,21.64,17216,1,0,1,75.2
24,23.76,15745,1,0,0,71.6
1,14.76,14665,1,0,0,68
2,2.77,13889,1,0,0,69.8
3,0,13400,1,0,0,62.6
4,0,13204,1,0,0,62.6
5,5.55,13517,1,0,0,62.6
6,8.9,14452,1,0,0,62.6
7,10.45,15350,1,0,0,62.6
8,23.61,16037,1,0,1,62.6
9,23.58,16279,1,0,1,62.6
10,23.61,16582,1,0,1,68
11,23.87,16975,1,0,1,68
12,23.78,17079,1,0,1,68
13,24.42,17232,1,0,1,68
14,24.45,17394,1,0,1,68
15,24.35,17517,1,0,1,68
16,23.11,18083,1,0,1,68
17,24.37,18275,1,0,1,68
18,23.58,18333,1,0,1,73.4
19,21.97,17971,1,0,1,69.8
20,23.34,17681,1,0,1,68
21,28.18,17399,1,0,1,66.2
22,31.45,16137,1,0,1,64.4
23,19.18,14718,1,0,1,62.6
24,5.71,13609,1,0,0,62.6
1,13.34,12976,1,0,0,60.8
2,3.26,12544,1,0,0,68
3,9.06,12340,1,0,0,59
4,4.63,12311,1,0,0,59
5,24.05,12674,1,0,0,59
6,18.09,13532,1,0,0,59
7,17.53,14350,1,0,0,59
8,22.78,15057,1,0,1,59
9,22.54,15282,1,0,1,59
10,22.91,15666,1,0,1,66.2
11,22.96,15745,1,0,1,69.8
12,22.93,15945,1,0,1,69.8
13,20.94,16179,1,0,1,71.6
14,13.25,16229,1,0,1,71.6
15,5.96,16180,1,0,1,71.6
16,5.75,16362,1,0,1,73.4
17,1.67,16496,1,0,1,71.6
18,5.04,16397,1,0,1,71.6
19,7.77,16167,1,0,1,68
20,18.3,16119,1,0,1,66.2
21,20.75,15666,1,0,1,64.4
22,4.9,14759,1,0,1,62.6
23,2.52,13504,1,0,1,60.8
24,1.93,12582,1,0,0,59
1,1.38,12071,0,0,0,59
2,-0.72,11731,0,0,0,57.2
3,-1.52,11477,0,0,0,60.8
4,-0.34,11464,0,0,0,60.8
5,-0.05,11627,0,0,0,60.8
6,0,11942,0,0,0,60.8
7,0.86,12400,0,0,0,60.8
8,15.23,12966,0,0,0,60.8
9,12.75,13388,0,0,0,60.8
10,6.96,13786,0,0,0,59
11,7.71,14048,0,0,0,59
12,8.37,14259,0,0,0,59
13,12.08,14190,0,0,0,59
14,13.37,14291,0,0,0,59
15,0.48,14569,0,0,0,59
16,0.17,14890,0,0,0,59
17,7.85,15397,0,0,0,59
18,10.91,15685,0,0,0,59
19,17.39,15449,0,0,0,59
20,13.36,15327,0,0,0,66.2
21,11.25,15001,0,0,0,64.4
22,5.79,14156,0,0,0,66.2
23,4.58,13265,0,0,0,66.2
24,2.87,12458,0,0,0,60.8
1,-0.01,11943,0,0,0,62.6
2,-0.09,11563,0,0,0,71.6
3,-1.65,11370,0,0,0,66.2
4,0,11310,0,0,0,66.2
5,0,11314,0,0,0,66.2
6,-1.66,11481,0,0,0,66.2
7,-3.01,11670,0,0,0,66.2
8,-0.27,12249,0,0,0,66.2
9,5.86,12798,0,0,0,66.2
10,5.9,13309,0,0,0,68
11,8.46,13707,0,0,0,69.8
12,12.72,14036,0,0,0,69.8
13,6.56,14218,0,0,0,71.6
14,5.76,14410,0,0,0,73.4
15,1.72,14631,0,0,0,73.4
16,7.37,15172,0,0,0,73.4
17,11.49,15875,0,0,0,73.4
18,9.8,16202,0,0,0,73.4
19,14.05,16087,0,0,0,71.6
20,7.17,16133,0,0,0,69.8
21,1.93,15522,0,0,0,68
22,-0.02,14695,0,0,0,66.2
23,0,13551,0,0,0,66.2
24,0,12708,0,0,0,66.2
1,0,12103,1,0,0,66.2
2,-0.01,11842,1,0,0,69.8
3,-0.07,11783,1,0,0,68
4,-0.07,11798,1,0,0,68
5,0,12340,1,0,0,68
6,0,13333,1,0,0,68
7,0.46,14326,1,0,0,68
8,6.87,15079,1,0,1,68
9,5.82,15525,1,0,1,68
10,5.33,15928,1,0,1,66.2
11,0,16175,1,0,1,66.2
12,0,16368,1,0,1,66.2
13,0,16628,1,0,1,66.2
14,3.7,16700,1,0,1,66.2
15,4.88,16941,1,0,1,66.2
16,18.48,17332,1,0,1,66.2
17,21.23,17784,1,0,1,66.2
18,7.12,17752,1,0,1,71.6
19,5.89,17391,1,0,1,69.8
20,3.25,17386,1,0,1,68
21,2.41,16662,1,0,1,69.8
22,0,15440,1,0,1,69.8
23,0.47,14188,1,0,1,69.8
24,0,13172,1,0,0,68
1,0,12621,1,0,0,68
2,0,12276,1,0,0,71.6
3,0,12136,1,0,0,71.6
4,0,12189,1,0,0,71.6
5,0,12626,1,0,0,71.6
6,0,13595,1,0,0,71.6
7,1.94,14938,1,0,0,71.6
8,13.83,15666,1,0,1,71.6
9,28.67,16016,1,0,1,71.6
10,21.58,16411,1,0,1,66.2
11,21.29,16764,1,0,1,66.2
12,21.11,16933,1,0,1,68
13,20.03,17073,1,0,1,68
14,9.75,17005,1,0,1,68
15,15.4,17069,1,0,1,69.8
16,21.18,17417,1,0,1,69.8
17,21.93,17707,1,0,1,69.8
18,21.92,17730,1,0,1,69.8
19,20.95,17660,1,0,1,71.6
20,23.77,17966,1,0,1,71.6
21,21.6,17335,1,0,1,71.6
22,15.26,16248,1,0,1,71.6
23,15.02,15072,1,0,1,71.6
24,15.72,14219,1,0,0,71.6
1,18.69,13627,1,0,0,69.8
2,14.38,13208,1,0,0,69.8
3,14.38,12857,1,0,0,64.4
4,5.97,12850,1,0,0,64.4
5,3.91,13313,1,0,0,64.4
6,19.74,14213,1,0,0,64.4
7,6.22,15221,1,0,0,64.4
8,47.88,16219,1,0,1,64.4
9,25.32,16777,1,0,1,64.4
10,23.83,17262,1,0,1,69.8
11,20.65,17551,1,0,1,69.8
12,7.68,17586,1,0,1,69.8
13,0,17347,1,0,1,69.8
14,3.59,17754,1,0,1,69.8
15,19.96,17993,1,0,1,69.8
16,20.18,18408,1,0,1,69.8
17,21.56,18748,1,0,1,69.8
18,19.65,18377,1,0,1,69.8
19,18.4,18128,1,0,1,69.8
20,20.5,18279,1,0,1,71.6
21,19.21,17543,1,0,1,71.6
22,8.91,16333,1,0,1,68
23,3.43,15086,1,0,1,66.2
24,0.95,13982,1,0,0,64.4
1,5.8,13213,1,0,0,62.6
2,12.1,12736,1,0,0,73.4
3,7.28,12437,1,0,0,71.6
4,0.96,12467,1,0,0,71.6
5,3.04,12870,1,0,0,71.6
6,4.37,13829,1,0,0,71.6
7,12.99,14651,1,0,0,71.6
8,37.19,15323,1,0,1,71.6
9,29.21,15645,1,0,1,71.6
10,11.64,15923,1,0,1,66.2
11,20.86,16102,1,0,1,69.8
12,8.23,16227,1,0,1,71.6
13,0,16423,1,0,1,75.2
14,0,16624,1,0,1,73.4
15,0,16777,1,0,1,77
16,0,17168,1,0,1,77
17,2.41,17754,1,0,1,77
18,16.13,17862,1,0,1,75.2
19,11.37,17864,1,0,1,73.4
20,4.84,17780,1,0,1,71.6
21,2.85,16998,1,0,1,69.8
22,0,15922,1,0,1,68
23,0,14675,1,0,1,69.8
24,0,13737,1,0,0,71.6
1,0,13066,1,0,0,69.8
2,0,12850,1,0,0,69.8
3,1.41,12795,1,0,0,60.8
4,9.05,12935,1,0,0,60.8
5,8.97,13353,1,0,0,60.8
6,10.83,14179,1,0,0,60.8
7,4.56,14939,1,0,0,60.8
8,17.91,15583,1,0,1,60.8
9,21.89,15910,1,0,1,60.8
10,5.95,15945,1,0,1,69.8
11,5.78,16179,1,0,1,69.8
12,5.74,16310,1,0,1,69.8
13,5.89,16395,1,0,1,69.8
14,17.16,16366,1,0,1,69.8
15,18.51,16501,1,0,1,69.8
16,20.9,16715,1,0,1,69.8
17,21.54,17123,1,0,1,69.8
18,21.71,16972,1,0,1,69.8
19,21.82,16597,1,0,1,69.8
20,21.64,16507,1,0,1,68
21,19.32,15848,1,0,1,66.2
22,7.13,14819,1,0,1,64.4
23,4.06,13730,1,0,1,60.8
24,1.92,12799,1,0,0,60.8
1,0,12278,0,0,0,59
2,0,11895,0,0,0,66.2
3,0,11618,0,0,0,62.6
4,0,11465,0,0,0,62.6
5,0,11538,0,0,0,62.6
6,0.88,11804,0,0,0,62.6
7,0.46,12096,0,0,0,62.6
8,1.92,12607,0,0,0,62.6
9,16.13,13040,0,0,0,62.6
10,15.94,13281,0,0,0,59
11,16.68,13610,0,0,0,66.2
12,18.7,13755,0,0,0,68
13,14.37,13784,0,0,0,66.2
14,2.17,13887,0,0,0,69.8
15,6.36,14010,0,0,0,71.6
16,10.87,14450,0,0,0,69.8
17,14.49,15050,0,0,0,69.8
18,8.69,15281,0,0,0,69.8
19,7.66,14951,0,0,0,66.2
